pQTL.Protein	pQTL.Disease/Phenotype	pQTL.pvalue	pQTL.rsID	pQTL.steiger_pvalue	pQTL.coloc_prob	pQTL.beta	pQTL.method	pQTL.trans_cis	pQTL.q_pvalue	pQTL.ld_check	pQTL.se
APOB	Non-cancer illness code  self-reported: gout	0.91012318694358	rs964184	NA	NA	0.000276458961802643	Inverse variance weighted	trans	0.000234825951380816	NA	0.00244907177046343
APOB	Non-cancer illness code  self-reported: gout	0.91012318694358	rs520354	NA	NA	0.000276458961802643	Inverse variance weighted	cis	0.000234825951380816	NA	0.00244907177046343
APOB	Urinary albumin-to-creatinine ratio	0.912125770200983	rs964184	NA	NA	-0.00344394366298225	Inverse variance weighted	trans	0.105075262921271	NA	0.0312071244482785
APOB	Urinary albumin-to-creatinine ratio	0.912125770200983	rs520354	NA	NA	-0.00344394366298225	Inverse variance weighted	cis	0.105075262921271	NA	0.0312071244482785
APOB	Fractured or broken bones in last 5 years	0.918621027387625	rs4751870	NA	NA	-0.000216769531702293	Inverse variance weighted	trans	0.874583153935153	NA	0.00212163676061965
APOB	Fractured or broken bones in last 5 years	0.918621027387625	rs964184	NA	NA	-0.000216769531702293	Inverse variance weighted	trans	0.874583153935153	NA	0.00212163676061965
APOB	Fractured or broken bones in last 5 years	0.918621027387625	rs520354	NA	NA	-0.000216769531702293	Inverse variance weighted	cis	0.874583153935153	NA	0.00212163676061965
APOB	Non-cancer illness code  self-reported: hypertrophic cardiomyopathy (hcm  or  hocm)	0.934231881656451	rs4751870	NA	NA	1.47082848494877e-05	Inverse variance weighted	trans	0.054064879962667	NA	0.000178235409761578
APOB	Non-cancer illness code  self-reported: hypertrophic cardiomyopathy (hcm  or  hocm)	0.934231881656451	rs964184	NA	NA	1.47082848494877e-05	Inverse variance weighted	trans	0.054064879962667	NA	0.000178235409761578
APOB	Non-cancer illness code  self-reported: hypertrophic cardiomyopathy (hcm  or  hocm)	0.934231881656451	rs520354	NA	NA	1.47082848494877e-05	Inverse variance weighted	cis	0.054064879962667	NA	0.000178235409761578
APOB	Nucleus accumbens volume	0.93615274643862	rs4751870	NA	NA	-0.275958632534475	Inverse variance weighted	trans	0.300007283267753	NA	3.44490734104686
APOB	Nucleus accumbens volume	0.93615274643862	rs520354	NA	NA	-0.275958632534475	Inverse variance weighted	cis	0.300007283267753	NA	3.44490734104686
APOB	Non-cancer illness code  self-reported: sleep apnoea	0.941010778962989	rs4751870	NA	NA	-2.9829765905912e-05	Inverse variance weighted	trans	0.859184371227865	NA	0.000403107639959085
APOB	Non-cancer illness code  self-reported: sleep apnoea	0.941010778962989	rs964184	NA	NA	-2.9829765905912e-05	Inverse variance weighted	trans	0.859184371227865	NA	0.000403107639959085
APOB	Non-cancer illness code  self-reported: sleep apnoea	0.941010778962989	rs520354	NA	NA	-2.9829765905912e-05	Inverse variance weighted	cis	0.859184371227865	NA	0.000403107639959085
APOB	Cardioembolic stroke	0.954931947779	rs964184	NA	NA	0.00580059976354883	Inverse variance weighted	trans	0.786955363897615	NA	0.102639148640505
APOB	Cardioembolic stroke	0.954931947779	rs520354	NA	NA	0.00580059976354883	Inverse variance weighted	cis	0.786955363897615	NA	0.102639148640505
APOB	ER-positive Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	0.958100886144143	rs4751870	NA	NA	0.00230039448359659	Inverse variance weighted	trans	0.0176718103182219	NA	0.0437862541083869
APOB	ER-positive Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	0.958100886144143	rs964184	NA	NA	0.00230039448359659	Inverse variance weighted	trans	0.0176718103182219	NA	0.0437862541083869
APOB	ER-positive Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	0.958100886144143	rs520354	NA	NA	0.00230039448359659	Inverse variance weighted	cis	0.0176718103182219	NA	0.0437862541083869
APOB	Mean cell volume	0.958338412437556	rs520354	NA	NA	-0.00461589185624794	Wald ratio	cis	NA	NA	0.088361358391032
APOB	Neo-extraversion	0.960639856315993	rs520354	NA	NA	-0.0125288493241015	Wald ratio	cis	NA	NA	0.253874052093637
APOB	Diagnoses - main ICD10: R14 Flatulence and related conditions	0.961775364881034	rs4751870	NA	NA	-8.41193293794253e-06	Inverse variance weighted	trans	0.737524497742833	NA	0.000175519869047148
APOB	Diagnoses - main ICD10: R14 Flatulence and related conditions	0.961775364881034	rs964184	NA	NA	-8.41193293794253e-06	Inverse variance weighted	trans	0.737524497742833	NA	0.000175519869047148
APOB	Diagnoses - main ICD10: R14 Flatulence and related conditions	0.961775364881034	rs520354	NA	NA	-8.41193293794253e-06	Inverse variance weighted	cis	0.737524497742833	NA	0.000175519869047148
APOB	Cancer code  self-reported: malignant melanoma	0.969326199807075	rs4751870	NA	NA	-3.09422341538931e-05	Inverse variance weighted	trans	0.204025020625807	NA	0.000804668734130313
APOB	Cancer code  self-reported: malignant melanoma	0.969326199807075	rs964184	NA	NA	-3.09422341538931e-05	Inverse variance weighted	trans	0.204025020625807	NA	0.000804668734130313
APOB	Cancer code  self-reported: malignant melanoma	0.969326199807075	rs520354	NA	NA	-3.09422341538931e-05	Inverse variance weighted	cis	0.204025020625807	NA	0.000804668734130313
APOB	Fasting glucose	0.970589904959641	rs964184	NA	NA	0.00104108905394912	Inverse variance weighted	trans	0.0034370941611849	NA	0.0282379480338147
APOB	Fasting glucose	0.970589904959641	rs520354	NA	NA	0.00104108905394912	Inverse variance weighted	cis	0.0034370941611849	NA	0.0282379480338147
APOB	Non-cancer illness code  self-reported: mania or bipolar disorder or manic depression	0.971984061002756	rs4751870	NA	NA	1.72832905544744e-05	Inverse variance weighted	trans	0.172910431490521	NA	0.000492121160336083
APOB	Non-cancer illness code  self-reported: mania or bipolar disorder or manic depression	0.971984061002756	rs964184	NA	NA	1.72832905544744e-05	Inverse variance weighted	trans	0.172910431490521	NA	0.000492121160336083
APOB	Non-cancer illness code  self-reported: mania or bipolar disorder or manic depression	0.971984061002756	rs520354	NA	NA	1.72832905544744e-05	Inverse variance weighted	cis	0.172910431490521	NA	0.000492121160336083
APOB	Diagnoses - main ICD10: R07 Pain in throat and chest	0.985564849430995	rs4751870	NA	NA	3.16488213816208e-05	Inverse variance weighted	trans	0.280820214328796	NA	0.00174925285260325
APOB	Diagnoses - main ICD10: R07 Pain in throat and chest	0.985564849430995	rs964184	NA	NA	3.16488213816208e-05	Inverse variance weighted	trans	0.280820214328796	NA	0.00174925285260325
APOB	Diagnoses - main ICD10: R07 Pain in throat and chest	0.985564849430995	rs520354	NA	NA	3.16488213816208e-05	Inverse variance weighted	cis	0.280820214328796	NA	0.00174925285260325
APOB	Cigarettes smoked per day	0.986023270929815	rs964184	NA	NA	0.00459815244814068	Inverse variance weighted	trans	0.395581890140499	NA	0.262479667970624
APOB	Cigarettes smoked per day	0.986023270929815	rs520354	NA	NA	0.00459815244814068	Inverse variance weighted	cis	0.395581890140499	NA	0.262479667970624
APOB	Eye problems or disorders: Injury or trauma resulting in loss of vision	0.989099792819695	rs4751870	NA	NA	-3.44715565360952e-05	Inverse variance weighted	trans	0.109898263777596	NA	0.00252320591023618
APOB	Eye problems or disorders: Injury or trauma resulting in loss of vision	0.989099792819695	rs964184	NA	NA	-3.44715565360952e-05	Inverse variance weighted	trans	0.109898263777596	NA	0.00252320591023618
APOB	Eye problems or disorders: Injury or trauma resulting in loss of vision	0.989099792819695	rs520354	NA	NA	-3.44715565360952e-05	Inverse variance weighted	cis	0.109898263777596	NA	0.00252320591023618
APOB	Eye problems or disorders: Diabetes related eye disease	0.990679546398978	rs4751870	NA	NA	2.01866180214483e-05	Inverse variance weighted	trans	0.509476065504943	NA	0.00172805157629376
APOB	Eye problems or disorders: Diabetes related eye disease	0.990679546398978	rs964184	NA	NA	2.01866180214483e-05	Inverse variance weighted	trans	0.509476065504943	NA	0.00172805157629376
APOB	Eye problems or disorders: Diabetes related eye disease	0.990679546398978	rs520354	NA	NA	2.01866180214483e-05	Inverse variance weighted	cis	0.509476065504943	NA	0.00172805157629376
APOB	Internalizing problems	0.99281194803678	rs520354	NA	NA	0.000659413122321134	Wald ratio	cis	NA	NA	0.0731948565776459
APOB	Microalbuminuria	0.992884932874281	rs964184	NA	NA	-0.0010419231233953	Inverse variance weighted	trans	0.062083431583705	NA	0.116839847166742
APOB	Microalbuminuria	0.992884932874281	rs520354	NA	NA	-0.0010419231233953	Inverse variance weighted	cis	0.062083431583705	NA	0.116839847166742
APOB	Bipolar disorder	0.994693871666855	rs964184	NA	NA	0.000976515263110972	Inverse variance weighted	trans	0.0451978441280635	NA	0.146837893809078
APOB	Bipolar disorder	0.994693871666855	rs520354	NA	NA	0.000976515263110972	Inverse variance weighted	cis	0.0451978441280635	NA	0.146837893809078
APOB	PGC cross-disorder traits	0.999924527341302	rs964184	NA	NA	-3.59261662213901e-06	Inverse variance weighted	trans	0.583372253076563	NA	0.0379805532345205
APOB	PGC cross-disorder traits	0.999924527341302	rs520354	NA	NA	-3.59261662213901e-06	Inverse variance weighted	cis	0.583372253076563	NA	0.0379805532345205
